case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_sec,outcome,notes
99da140b-4211-4997-9d01-9d928dc7f87f,VAC-1189,CAND-10189,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-09-12 23:00:29.325256,2025-09-12 23:52:29.325256,3120,passed,
99da140b-4211-4997-9d01-9d928dc7f87f,VAC-1189,CAND-10189,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-09-13 01:03:29.325256,2025-09-13 01:14:29.325256,660,,
99da140b-4211-4997-9d01-9d928dc7f87f,VAC-1189,CAND-10189,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_9,2025-09-13 02:40:29.325256,2025-09-13 03:58:29.325256,4680,rejected,культурный профиль
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_9,2025-08-26 20:35:29.325256,2025-08-26 20:52:29.325256,1020,,
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-08-26 21:11:29.325256,2025-08-26 21:14:29.325256,180,,
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_5,2025-08-26 21:43:29.325256,2025-08-26 23:30:29.325256,6420,,
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,РЕКРУТЕР,Собирать резюме,Task,Екатерина_2,2025-08-27 04:59:29.325256,2025-08-27 08:23:29.325256,12240,,
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,РЕКРУТЕР,Скрининг,Task,Дмитрий_6,2025-08-27 08:44:29.325256,2025-08-27 09:24:29.325256,2400,rejected,некорректное резюме
9a358eec-2579-4a9d-a9e5-ca5a7ca55b09,VAC-1059,CAND-10059,РЕКРУТЕР,Скрининг,Task,Дмитрий_6,2025-08-27 09:44:29.325256,2025-08-27 10:37:29.325256,3180,rejected,не соотв. опыту
9a64b1ff-d91b-40ad-8c80-55a60c6ae00e,VAC-1089,CAND-10089,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-05 16:09:29.325256,2025-09-05 16:19:29.325256,600,,
9a64b1ff-d91b-40ad-8c80-55a60c6ae00e,VAC-1089,CAND-10089,HR,Зарегистрировать в HCM,Service Task,Наталья_5,2025-09-05 16:45:29.325256,2025-09-05 17:02:29.325256,1020,,
9a64b1ff-d91b-40ad-8c80-55a60c6ae00e,VAC-1089,CAND-10089,РЕКРУТЕР,Разместить вакансию,Task,Алексей_1,2025-09-05 17:19:29.325256,2025-09-05 19:13:29.325256,6840,,
9a64b1ff-d91b-40ad-8c80-55a60c6ae00e,VAC-1089,CAND-10089,РЕКРУТЕР,Собирать резюме,Task,Екатерина_9,2025-09-05 22:50:29.325256,2025-09-06 01:15:29.325256,8700,,
9a64b1ff-d91b-40ad-8c80-55a60c6ae00e,VAC-1089,CAND-10089,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-09-06 01:51:29.325256,2025-09-06 02:03:29.325256,720,rejected,не соотв. опыту
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_2,2025-10-07 15:44:29.325256,2025-10-07 16:44:29.325256,3600,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-10-07 17:28:29.325256,2025-10-07 17:36:29.325256,480,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_4,2025-10-07 18:04:29.325256,2025-10-07 18:28:29.325256,1440,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_3,2025-10-08 00:09:29.325256,2025-10-08 01:17:29.325256,4080,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,РЕКРУТЕР,Скрининг,Task,Алексей_5,2025-10-08 01:31:29.325256,2025-10-08 01:43:29.325256,720,passed,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_2,2025-10-08 04:38:29.325256,2025-10-08 05:01:29.325256,1380,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_9,2025-10-08 08:27:29.325256,2025-10-08 10:14:29.325256,6420,passed,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_1,2025-10-08 13:02:29.325256,2025-10-08 15:38:29.325256,9360,passed,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_2,2025-10-08 17:52:29.325256,2025-10-08 19:44:29.325256,6720,passed,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_5,2025-10-08 20:23:29.325256,2025-10-08 23:45:29.325256,12120,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_8,2025-10-09 00:26:29.325256,2025-10-09 00:29:29.325256,180,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_3,2025-10-09 00:46:29.325256,2025-10-09 00:54:29.325256,480,sent,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (ОФФЕР),Timer: ожидание ответа (7 дн),Timer,,2025-10-09 00:54:29.325256,2025-10-16 00:54:29.325256,604800,timer_elapsed,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,SECURITY,Background Check,Call Activity,Служба_БД_6,2025-10-17 10:29:29.325256,2025-10-17 14:35:29.325256,14760,report_ready,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,IT,Выдача оборудования,Task,IT_Specialist_3,2025-10-17 15:17:29.325256,2025-10-17 18:38:29.325256,12060,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,IT,Создать доступы,Task,IT_Specialist_5,2025-10-17 19:25:29.325256,2025-10-17 21:20:29.325256,6900,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,IT,HR/Training: Вводное обучение,Service Task,Марина_1,2025-10-20 04:01:29.325256,2025-10-20 11:57:29.325256,28560,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,IT,Назначить ментора,Task,Ольга_5,2025-10-20 13:58:29.325256,2025-10-20 14:19:29.325256,1260,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,IT,Message: уведомить всех,Message,system,2025-10-20 14:40:29.325256,2025-10-20 14:44:29.325256,240,notified,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (финал),Обновить статус в HCM,Service Task,Марина_1,2025-10-20 16:23:29.325256,2025-10-20 16:49:29.325256,1560,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (финал),Payroll / учет,Service Task,Марина_8,2025-10-20 17:32:29.325256,2025-10-20 18:28:29.325256,3360,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (финал),Закрыть вакансию на порталах,Service Task,Наталья_9,2025-10-20 18:55:29.325256,2025-10-20 18:59:29.325256,240,,
9b4ca94f-0e11-4fe8-8c77-44ee468c71e4,VAC-1023,CAND-10023,HR (финал),Hire Completed,End Event,system,2025-10-20 19:23:29.325256,2025-10-20 19:23:29.325256,0,hired,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_4,2025-10-19 15:10:29.325256,2025-10-19 16:05:29.325256,3300,,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,HR,Зарегистрировать в HCM,Service Task,Ольга_1,2025-10-19 16:36:29.325256,2025-10-19 16:48:29.325256,720,,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_8,2025-10-19 16:58:29.325256,2025-10-19 17:53:29.325256,3300,,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,РЕКРУТЕР,Собирать резюме,Task,Алексей_9,2025-10-19 19:28:29.325256,2025-10-19 22:36:29.325256,11280,,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,РЕКРУТЕР,Скрининг,Task,Алексей_3,2025-10-19 23:17:29.325256,2025-10-19 23:45:29.325256,1680,passed,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-10-20 00:44:29.325256,2025-10-20 00:51:29.325256,420,,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_1,2025-10-20 02:27:29.325256,2025-10-20 04:31:29.325256,7440,passed,
9b7c1192-b8ee-4bb8-b18c-b2bb4e147b6c,VAC-1182,CAND-10182,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_6,2025-10-20 07:51:29.325256,2025-10-20 09:42:29.325256,6660,rejected,поведенческий
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_3,2025-08-25 20:32:29.325256,2025-08-25 21:10:29.325256,2280,,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-08-25 21:54:29.325256,2025-08-25 21:56:29.325256,120,,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,РЕКРУТЕР,Разместить вакансию,Task,Алексей_2,2025-08-25 22:38:29.325256,2025-08-25 22:48:29.325256,600,,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-08-26 01:19:29.325256,2025-08-26 05:08:29.325256,13740,,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,РЕКРУТЕР,Скрининг,Task,Дмитрий_4,2025-08-26 06:38:29.325256,2025-08-26 07:33:29.325256,3300,passed,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_2,2025-08-26 11:11:29.325256,2025-08-26 12:01:29.325256,3000,,
9d13eb7a-7dec-4d06-94c7-cd8105fa6987,VAC-1128,CAND-10128,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_6,2025-08-26 13:43:29.325256,2025-08-26 16:36:29.325256,10380,rejected,поведенческий
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_1,2025-10-06 20:52:29.325256,2025-10-06 21:03:29.325256,660,,
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,HR,Зарегистрировать в HCM,Service Task,Марина_7,2025-10-06 21:50:29.325256,2025-10-06 22:16:29.325256,1560,,
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РЕКРУТЕР,Разместить вакансию,Task,Алексей_6,2025-10-06 22:22:29.325256,2025-10-07 00:11:29.325256,6540,,
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_7,2025-10-07 03:19:29.325256,2025-10-07 07:18:29.325256,14340,,
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-07 09:14:29.325256,2025-10-07 09:43:29.325256,1740,rejected,не соотв. опыту
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-07 10:14:29.325256,2025-10-07 10:38:29.325256,1440,rejected,не прошёл тест
9d752673-8cf1-488c-870c-a81d82d1e08f,VAC-1144,CAND-10144,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-07 11:14:29.325256,2025-10-07 11:21:29.325256,420,rejected,некорректное резюме
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_8,2025-09-16 18:20:29.325256,2025-09-16 19:19:29.325256,3540,,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,HR,Зарегистрировать в HCM,Service Task,Наталья_3,2025-09-16 19:49:29.325256,2025-09-16 19:51:29.325256,120,,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_3,2025-09-16 20:27:29.325256,2025-09-16 22:01:29.325256,5640,,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,РЕКРУТЕР,Собирать резюме,Task,Алексей_5,2025-09-17 02:22:29.325256,2025-09-17 04:42:29.325256,8400,,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-09-17 06:18:29.325256,2025-09-17 07:12:29.325256,3240,passed,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_9,2025-09-17 09:47:29.325256,2025-09-17 10:34:29.325256,2820,,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_9,2025-09-17 13:04:29.325256,2025-09-17 15:35:29.325256,9060,passed,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_7,2025-09-17 16:19:29.325256,2025-09-17 18:29:29.325256,7800,passed,
9dd8d079-fdd1-45ad-9742-e7f40719687a,VAC-1198,CAND-10198,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_6,2025-09-17 21:36:29.325256,2025-09-17 23:36:29.325256,7200,rejected,недостаточно навыков
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_5,2025-09-30 14:49:29.325256,2025-09-30 15:40:29.325256,3060,,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,HR,Зарегистрировать в HCM,Service Task,Марина_2,2025-09-30 16:09:29.325256,2025-09-30 16:15:29.325256,360,,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_9,2025-09-30 16:27:29.325256,2025-09-30 16:59:29.325256,1920,,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,РЕКРУТЕР,Собирать резюме,Task,Алексей_7,2025-09-30 18:10:29.325256,2025-09-30 20:16:29.325256,7560,,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-09-30 20:56:29.325256,2025-09-30 22:12:29.325256,4560,passed,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_8,2025-09-30 23:47:29.325256,2025-09-30 23:52:29.325256,300,,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_1,2025-10-01 01:01:29.325256,2025-10-01 01:41:29.325256,2400,passed,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_9,2025-10-01 05:29:29.325256,2025-10-01 07:16:29.325256,6420,passed,
9e4dc303-a9cc-4bc4-9a82-e899dc0f9774,VAC-1116,CAND-10116,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_9,2025-10-01 09:17:29.325256,2025-10-01 10:05:29.325256,2880,rejected,недостаточно навыков
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-21 21:09:29.325256,2025-09-21 22:09:29.325256,3600,,
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,HR,Зарегистрировать в HCM,Service Task,Марина_7,2025-09-21 22:36:29.325256,2025-09-21 22:57:29.325256,1260,,
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,РЕКРУТЕР,Разместить вакансию,Task,Алексей_3,2025-09-21 23:52:29.325256,2025-09-22 00:11:29.325256,1140,,
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-09-22 03:16:29.325256,2025-09-22 04:44:29.325256,5280,,
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,РЕКРУТЕР,Скрининг,Task,Екатерина_5,2025-09-22 06:12:29.325256,2025-09-22 06:34:29.325256,1320,rejected,некорректное резюме
a1067d7a-4a29-48e7-9ed0-e7fce81cc80d,VAC-1134,CAND-10134,РЕКРУТЕР,Скрининг,Task,Екатерина_5,2025-09-22 07:12:29.325256,2025-09-22 08:06:29.325256,3240,rejected,некорректное резюме
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_6,2025-08-26 14:08:29.325256,2025-08-26 14:25:29.325256,1020,,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,HR,Зарегистрировать в HCM,Service Task,Марина_2,2025-08-26 15:09:29.325256,2025-08-26 15:30:29.325256,1260,,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-08-26 16:08:29.325256,2025-08-26 17:33:29.325256,5100,,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-08-26 17:54:29.325256,2025-08-26 18:40:29.325256,2760,,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,РЕКРУТЕР,Скрининг,Task,Алексей_6,2025-08-26 20:28:29.325256,2025-08-26 20:49:29.325256,1260,passed,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_7,2025-08-26 23:17:29.325256,2025-08-26 23:25:29.325256,480,,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_7,2025-08-27 01:36:29.325256,2025-08-27 04:13:29.325256,9420,passed,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_5,2025-08-27 05:27:29.325256,2025-08-27 07:27:29.325256,7200,passed,
a188f815-de93-4472-8564-f165986eb85f,VAC-1090,CAND-10090,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Андрей_4,2025-08-27 09:08:29.325256,2025-08-27 11:32:29.325256,8640,rejected,культурный профиль
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_8,2025-10-15 19:28:29.325256,2025-10-15 19:43:29.325256,900,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR,Зарегистрировать в HCM,Service Task,Наталья_5,2025-10-15 20:00:29.325256,2025-10-15 20:25:29.325256,1500,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_8,2025-10-15 21:15:29.325256,2025-10-15 23:04:29.325256,6540,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_8,2025-10-16 04:34:29.325256,2025-10-16 06:05:29.325256,5460,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,РЕКРУТЕР,Скрининг,Task,Дмитрий_4,2025-10-16 06:19:29.325256,2025-10-16 07:55:29.325256,5760,passed,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-10-16 09:46:29.325256,2025-10-16 10:25:29.325256,2340,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_4,2025-10-16 11:54:29.325256,2025-10-16 14:02:29.325256,7680,passed,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_8,2025-10-16 14:42:29.325256,2025-10-16 16:58:29.325256,8160,passed,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_7,2025-10-16 18:01:29.325256,2025-10-16 18:46:29.325256,2700,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_7,2025-10-16 19:15:29.325256,2025-10-16 19:45:29.325256,1800,,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_5,2025-10-16 20:01:29.325256,2025-10-16 20:02:29.325256,60,sent,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR (ОФФЕР),Timer: ожидание ответа (7 дн),Timer,,2025-10-16 20:02:29.325256,2025-10-23 20:02:29.325256,604800,timer_elapsed,
a485cf92-10a6-46a0-9a66-b6421b75a8d0,VAC-1015,CAND-10015,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_8,2025-10-25 00:39:29.325256,2025-10-25 03:01:29.325256,8520,rejected,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_3,2025-10-05 15:58:29.325256,2025-10-05 16:42:29.325256,2640,,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,HR,Зарегистрировать в HCM,Service Task,Наталья_5,2025-10-05 17:03:29.325256,2025-10-05 17:07:29.325256,240,,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_3,2025-10-05 17:15:29.325256,2025-10-05 17:48:29.325256,1980,,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_3,2025-10-05 22:19:29.325256,2025-10-06 00:28:29.325256,7740,,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-10-06 01:46:29.325256,2025-10-06 02:40:29.325256,3240,passed,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-10-06 05:27:29.325256,2025-10-06 06:16:29.325256,2940,,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_6,2025-10-06 07:28:29.325256,2025-10-06 10:03:29.325256,9300,passed,
a4b62508-801a-4cea-8700-920688d58c34,VAC-1077,CAND-10077,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_8,2025-10-06 12:28:29.325256,2025-10-06 13:11:29.325256,2580,rejected,недостаточно навыков
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_5,2025-10-19 17:54:29.325256,2025-10-19 18:21:29.325256,1620,,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-10-19 18:35:29.325256,2025-10-19 18:50:29.325256,900,,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-10-19 19:43:29.325256,2025-10-19 21:12:29.325256,5340,,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,РЕКРУТЕР,Собирать резюме,Task,Екатерина_6,2025-10-19 21:25:29.325256,2025-10-20 00:05:29.325256,9600,,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,РЕКРУТЕР,Скрининг,Task,Екатерина_5,2025-10-20 01:21:29.325256,2025-10-20 02:48:29.325256,5220,passed,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_6,2025-10-20 03:45:29.325256,2025-10-20 04:20:29.325256,2100,,
a5522610-c69a-45f3-893c-e5f19c21023a,VAC-1104,CAND-10104,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_5,2025-10-20 07:33:29.325256,2025-10-20 09:26:29.325256,6780,rejected,недостаточно навыков
a694a061-ba38-4ff5-ab67-7aefb1feb650,VAC-1065,CAND-10065,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_5,2025-09-18 18:36:29.325256,2025-09-18 18:44:29.325256,480,,
a694a061-ba38-4ff5-ab67-7aefb1feb650,VAC-1065,CAND-10065,HR,Зарегистрировать в HCM,Service Task,Ольга_5,2025-09-18 19:31:29.325256,2025-09-18 19:32:29.325256,60,,
a694a061-ba38-4ff5-ab67-7aefb1feb650,VAC-1065,CAND-10065,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_4,2025-09-18 20:25:29.325256,2025-09-18 20:35:29.325256,600,,
