case_id,vacancy_id,candidate_id,lane,activity,activity_type,is_wait_time,assignee,start_time,end_time,duration_min,outcome,notes
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Андрей_3,2025-09-27 01:50:04.498795,2025-09-27 03:06:04.498795,76,passed,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-09-27 03:06:04.498795,2025-09-27 13:10:04.498795,604,,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Андрей_3,2025-09-27 13:10:04.498795,2025-09-27 13:56:04.498795,46,passed,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Анна_2,2025-09-28 01:18:04.498795,2025-09-28 02:54:04.498795,96,passed,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,HR (ОФФЕР),Согласовать условия,User Task,no,Ольга_2,2025-09-28 06:23:04.498795,2025-09-28 09:53:04.498795,210,,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Наталья_4,2025-09-28 10:13:04.498795,2025-09-28 10:18:04.498795,5,,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,HR (ОФФЕР),Отправить оффер,Send Task,no,Марина_8,2025-09-28 10:23:04.498795,2025-09-28 10:33:04.498795,10,sent,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,HR (ОФФЕР),Ожидание ответа (1д),Timer,yes,,2025-09-28 10:33:04.498795,2025-09-29 10:33:04.498795,1440,timer_elapsed,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,SECURITY,Background Check,Call Activity,no,Служба_БД_1,2025-09-29 13:33:04.498795,2025-10-03 10:49:04.498795,5596,report_ready,
8620ec40-b3e9-42d1-b346-c3369c2d06e3,VAC-1085,CAND-10085,SECURITY,Решение руководителя по BG,User Task,no,Сидоров_7,2025-10-03 12:49:04.498795,2025-10-03 14:01:04.498795,72,reject_by_manager,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_1,2025-10-22 19:22:04.498795,2025-10-22 19:55:04.498795,33,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-22 19:55:04.498795,2025-10-22 21:27:04.498795,92,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,HR,Зарегистрировать в HCM,Service Task,no,Марина_6,2025-10-22 21:27:04.498795,2025-10-22 21:52:04.498795,25,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_2,2025-10-22 22:50:04.498795,2025-10-23 00:24:04.498795,94,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_9,2025-10-23 01:24:04.498795,2025-10-24 11:05:04.498795,2021,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-24 11:05:04.498795,2025-10-24 18:51:04.498795,466,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,РЕКРУТЕР,Скрининг,Task,no,Екатерина_2,2025-10-24 18:51:04.498795,2025-10-24 19:15:04.498795,24,passed,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-24 19:15:04.498795,2025-10-26 16:04:04.498795,2689,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Андрей_8,2025-10-26 16:04:04.498795,2025-10-26 16:16:04.498795,12,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-26 16:16:04.498795,2025-10-27 11:35:04.498795,1159,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_5,2025-10-27 11:35:04.498795,2025-10-27 12:29:04.498795,54,passed,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-10-27 12:29:04.498795,2025-10-28 06:56:04.498795,1107,,
86c97b22-85f0-4ed8-b432-22b600e1c15c,VAC-1161,CAND-10161,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Анна_1,2025-10-28 06:56:04.498795,2025-10-28 07:47:04.498795,51,rejected,поведенческий
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_7,2025-10-15 17:17:04.498795,2025-10-15 17:28:04.498795,11,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-15 17:28:04.498795,2025-10-15 18:10:04.498795,42,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Зарегистрировать в HCM,Service Task,no,Наталья_3,2025-10-15 18:10:04.498795,2025-10-15 18:31:04.498795,21,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_3,2025-10-15 20:11:04.498795,2025-10-15 21:06:04.498795,55,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_4,2025-10-15 22:06:04.498795,2025-10-17 00:27:04.498795,1581,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-17 00:27:04.498795,2025-10-17 08:29:04.498795,482,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_9,2025-10-17 08:29:04.498795,2025-10-17 08:54:04.498795,25,passed,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-17 08:54:04.498795,2025-10-18 11:53:04.498795,1619,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_3,2025-10-18 11:53:04.498795,2025-10-18 12:11:04.498795,18,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-18 12:11:04.498795,2025-10-19 07:09:04.498795,1138,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_1,2025-10-19 07:09:04.498795,2025-10-19 09:01:04.498795,112,passed,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-10-19 09:01:04.498795,2025-10-19 23:32:04.498795,871,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Сергей_6,2025-10-19 23:32:04.498795,2025-10-20 01:02:04.498795,90,passed,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Сергей_5,2025-10-21 00:36:04.498795,2025-10-21 02:33:04.498795,117,passed,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR (ОФФЕР),Согласовать условия,User Task,no,Ольга_4,2025-10-21 04:19:04.498795,2025-10-21 05:25:04.498795,66,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Ольга_1,2025-10-21 05:45:04.498795,2025-10-21 05:50:04.498795,5,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR (ОФФЕР),Отправить оффер,Send Task,no,Ольга_9,2025-10-21 05:55:04.498795,2025-10-21 06:05:04.498795,10,sent,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR (ОФФЕР),Ожидание ответа (2д),Timer,yes,,2025-10-21 06:05:04.498795,2025-10-23 06:05:04.498795,2880,timer_elapsed,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,SECURITY,Background Check,Call Activity,no,Служба_БД_2,2025-10-23 09:05:04.498795,2025-10-26 16:51:04.498795,4786,report_ready,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,IT,Выдача оборудования,Task,no,IT_Specialist_9,2025-10-26 17:51:04.498795,2025-10-26 19:21:04.498795,90,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,IT,Создать доступы,Task,no,IT_Specialist_7,2025-10-26 19:51:04.498795,2025-10-26 20:28:04.498795,37,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,IT,Вводное обучение,Service Task,no,Наталья_3,2025-10-26 22:28:04.498795,2025-10-27 04:29:04.498795,361,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Назначить ментора,Task,no,Марина_6,2025-10-27 05:29:04.498795,2025-10-27 06:14:04.498795,45,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Уведомить всех,Message,no,system,2025-10-27 06:34:04.498795,2025-10-27 06:39:04.498795,5,notified,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Обновить HCM,Service Task,no,Марина_6,2025-10-27 07:09:04.498795,2025-10-27 07:29:04.498795,20,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Payroll,Service Task,no,Марина_1,2025-10-27 07:59:04.498795,2025-10-27 08:19:04.498795,20,,
89b9e12c-891e-479b-a2df-09c4026c01f3,VAC-1086,CAND-10086,HR,Закрыть вакансию,Service Task,no,Марина_6,2025-10-27 08:39:04.498795,2025-10-27 08:44:04.498795,5,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_7,2025-09-26 17:46:04.498795,2025-09-26 18:42:04.498795,56,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-26 18:42:04.498795,2025-09-26 20:25:04.498795,103,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,HR,Зарегистрировать в HCM,Service Task,no,Наталья_8,2025-09-26 20:25:04.498795,2025-09-26 20:39:04.498795,14,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,РЕКРУТЕР,Разместить вакансию,Task,no,Екатерина_7,2025-09-26 22:16:04.498795,2025-09-26 23:19:04.498795,63,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,РЕКРУТЕР,Собирать резюме,Task,no,Алексей_6,2025-09-27 00:19:04.498795,2025-09-29 20:40:04.498795,4101,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-29 20:40:04.498795,2025-09-30 06:09:04.498795,569,,
8a338f8a-9892-4253-a3e4-e2352f83fea6,VAC-1025,CAND-10025,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_8,2025-09-30 06:09:04.498795,2025-09-30 06:49:04.498795,40,rejected,не соотв. опыту
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_3,2025-09-28 14:44:04.498795,2025-09-28 15:01:04.498795,17,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-28 15:01:04.498795,2025-09-28 16:20:04.498795,79,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR,Зарегистрировать в HCM,Service Task,no,Марина_9,2025-09-28 16:20:04.498795,2025-09-28 16:51:04.498795,31,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_9,2025-09-28 18:42:04.498795,2025-09-28 20:38:04.498795,116,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_8,2025-09-28 21:38:04.498795,2025-10-01 02:45:04.498795,3187,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-01 02:45:04.498795,2025-10-01 08:27:04.498795,342,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_8,2025-10-01 08:27:04.498795,2025-10-01 09:00:04.498795,33,passed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-01 09:00:04.498795,2025-10-02 17:26:04.498795,1946,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Анна_5,2025-10-02 17:26:04.498795,2025-10-02 18:02:04.498795,36,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-02 18:02:04.498795,2025-10-03 10:55:04.498795,1013,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Сергей_8,2025-10-03 10:55:04.498795,2025-10-03 12:42:04.498795,107,passed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-10-03 12:42:04.498795,2025-10-03 22:01:04.498795,559,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Сергей_6,2025-10-03 22:01:04.498795,2025-10-03 23:22:04.498795,81,passed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,СИСТЕМА,Ожидание интервью (раунд 3),Wait,yes,,2025-10-03 23:22:04.498795,2025-10-04 22:36:04.498795,1394,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,no,Андрей_4,2025-10-04 22:36:04.498795,2025-10-05 00:30:04.498795,114,passed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Андрей_7,2025-10-05 15:02:04.498795,2025-10-05 16:06:04.498795,64,passed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR (ОФФЕР),Согласовать условия,User Task,no,Марина_8,2025-10-05 18:50:04.498795,2025-10-05 21:14:04.498795,144,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Наталья_4,2025-10-05 21:34:04.498795,2025-10-05 21:52:04.498795,18,,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR (ОФФЕР),Отправить оффер,Send Task,no,Ольга_7,2025-10-05 21:57:04.498795,2025-10-05 22:07:04.498795,10,sent,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR (ОФФЕР),Ожидание ответа (3д),Timer,yes,,2025-10-05 22:07:04.498795,2025-10-08 22:07:04.498795,4320,timer_elapsed,
8b047cb6-3f26-44cd-8030-5b8fad7cadd8,VAC-1012,CAND-10012,HR (ОФФЕР),Переговоры / отказ,Task,no,Марина_7,2025-10-09 00:07:04.498795,2025-10-09 01:12:04.498795,65,rejected,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_1,2025-10-04 17:19:04.498795,2025-10-04 17:55:04.498795,36,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-04 17:55:04.498795,2025-10-04 19:44:04.498795,109,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,HR,Зарегистрировать в HCM,Service Task,no,Ольга_4,2025-10-04 19:44:04.498795,2025-10-04 20:10:04.498795,26,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_6,2025-10-04 22:43:04.498795,2025-10-05 00:41:04.498795,118,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_2,2025-10-05 01:41:04.498795,2025-10-07 17:53:04.498795,3852,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-07 17:53:04.498795,2025-10-08 04:08:04.498795,615,,
8eacf1b0-8a61-4ba4-80e5-f837f03f21f4,VAC-1121,CAND-10121,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_8,2025-10-08 04:08:04.498795,2025-10-08 04:22:04.498795,14,rejected,не соотв. опыту
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_4,2025-10-17 17:12:04.498795,2025-10-17 17:42:04.498795,30,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-17 17:42:04.498795,2025-10-17 18:54:04.498795,72,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,HR,Зарегистрировать в HCM,Service Task,no,Ольга_3,2025-10-17 18:54:04.498795,2025-10-17 19:12:04.498795,18,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,РЕКРУТЕР,Разместить вакансию,Task,no,Екатерина_4,2025-10-17 20:47:04.498795,2025-10-17 22:34:04.498795,107,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,РЕКРУТЕР,Собирать резюме,Task,no,Алексей_2,2025-10-17 23:34:04.498795,2025-10-20 03:16:04.498795,3102,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-20 03:16:04.498795,2025-10-20 08:49:04.498795,333,,
8eff974b-e06e-47a8-b2f6-b20fc40f62ab,VAC-1195,CAND-10195,РЕКРУТЕР,Скрининг,Task,no,Алексей_4,2025-10-20 08:49:04.498795,2025-10-20 09:05:04.498795,16,rejected,некорректное резюме
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Сидоров_2,2025-10-08 15:44:04.498795,2025-10-08 16:33:04.498795,49,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-08 16:33:04.498795,2025-10-08 18:19:04.498795,106,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,HR,Зарегистрировать в HCM,Service Task,no,Ольга_2,2025-10-08 18:19:04.498795,2025-10-08 18:33:04.498795,14,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_3,2025-10-08 20:04:04.498795,2025-10-08 21:03:04.498795,59,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_3,2025-10-08 22:03:04.498795,2025-10-10 23:32:04.498795,2969,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-10 23:32:04.498795,2025-10-11 11:15:04.498795,703,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_3,2025-10-11 11:15:04.498795,2025-10-11 11:37:04.498795,22,passed,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-11 11:37:04.498795,2025-10-13 02:03:04.498795,2306,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_9,2025-10-13 02:03:04.498795,2025-10-13 02:18:04.498795,15,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-13 02:18:04.498795,2025-10-13 21:18:04.498795,1140,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Сергей_5,2025-10-13 21:18:04.498795,2025-10-13 22:25:04.498795,67,passed,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-10-13 22:25:04.498795,2025-10-14 08:48:04.498795,623,,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Сергей_1,2025-10-14 08:48:04.498795,2025-10-14 09:56:04.498795,68,passed,
8f809bb2-b338-4fdb-930b-15038281930f,VAC-1072,CAND-10072,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Сергей_3,2025-10-15 08:42:04.498795,2025-10-15 10:12:04.498795,90,rejected,финал не пройден
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Сидоров_1,2025-10-18 14:33:04.498795,2025-10-18 15:24:04.498795,51,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-18 15:24:04.498795,2025-10-18 17:05:04.498795,101,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,HR,Зарегистрировать в HCM,Service Task,no,Марина_7,2025-10-18 17:05:04.498795,2025-10-18 17:39:04.498795,34,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,РЕКРУТЕР,Разместить вакансию,Task,no,Екатерина_1,2025-10-18 18:22:04.498795,2025-10-18 19:21:04.498795,59,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_3,2025-10-18 20:21:04.498795,2025-10-20 18:08:04.498795,2747,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-20 18:08:04.498795,2025-10-21 02:42:04.498795,514,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,РЕКРУТЕР,Скрининг,Task,no,Екатерина_4,2025-10-21 02:42:04.498795,2025-10-21 03:08:04.498795,26,passed,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-21 03:08:04.498795,2025-10-23 02:07:04.498795,2819,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_8,2025-10-23 02:07:04.498795,2025-10-23 02:40:04.498795,33,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-23 02:40:04.498795,2025-10-23 20:29:04.498795,1069,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Сергей_5,2025-10-23 20:29:04.498795,2025-10-23 22:18:04.498795,109,passed,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-10-23 22:18:04.498795,2025-10-24 19:43:04.498795,1285,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Сергей_2,2025-10-24 19:43:04.498795,2025-10-24 21:18:04.498795,95,passed,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,СИСТЕМА,Ожидание интервью (раунд 3),Wait,yes,,2025-10-24 21:18:04.498795,2025-10-25 13:25:04.498795,967,,
90e3de0e-4c6a-4b32-b829-b86a97344249,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,no,Анна_7,2025-10-25 13:25:04.498795,2025-10-25 15:23:04.498795,118,rejected,поведенческий
91e8eef6-21d9-4c5d-9c07-d70373ec69af,VAC-1149,CAND-10149,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_1,2025-09-03 14:00:04.498795,2025-09-03 14:12:04.498795,12,,
91e8eef6-21d9-4c5d-9c07-d70373ec69af,VAC-1149,CAND-10149,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-03 14:12:04.498795,2025-09-03 15:06:04.498795,54,,
91e8eef6-21d9-4c5d-9c07-d70373ec69af,VAC-1149,CAND-10149,HR,Зарегистрировать в HCM,Service Task,no,Ольга_4,2025-09-03 15:06:04.498795,2025-09-03 15:46:04.498795,40,,
91e8eef6-21d9-4c5d-9c07-d70373ec69af,VAC-1149,CAND-10149,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_2,2025-09-03 17:07:04.498795,2025-09-03 19:03:04.498795,116,,
