case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_min,outcome,notes
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,HR,Зарегистрировать в HCM,Service Task,Марина_6,2025-09-04 14:02:47.262585,2025-09-04 14:29:47.262585,27,,
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_1,2025-09-04 14:59:47.262585,2025-09-04 15:28:47.262585,29,,
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-09-04 16:28:47.262585,2025-09-06 02:14:47.262585,2026,,
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-09-06 03:03:47.262585,2025-09-06 03:40:47.262585,37,passed,
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_7,2025-09-06 06:40:47.262585,2025-09-06 07:12:47.262585,32,,
7adcb83d-2d41-4a8a-95ee-668d33f365da,VAC-1035,CAND-10035,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_8,2025-09-06 08:23:47.262585,2025-09-06 09:10:47.262585,47,rejected,культурный профиль
7b1b5176-6823-4e17-9c49-ea1aef4e418e,VAC-1117,CAND-10117,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_1,2025-09-17 15:08:47.262585,2025-09-17 16:04:47.262585,56,,
7b1b5176-6823-4e17-9c49-ea1aef4e418e,VAC-1117,CAND-10117,HR,Зарегистрировать в HCM,Service Task,Марина_6,2025-09-17 16:24:47.262585,2025-09-17 17:03:47.262585,39,,
7b1b5176-6823-4e17-9c49-ea1aef4e418e,VAC-1117,CAND-10117,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_8,2025-09-17 17:33:47.262585,2025-09-17 18:58:47.262585,85,,
7b1b5176-6823-4e17-9c49-ea1aef4e418e,VAC-1117,CAND-10117,РЕКРУТЕР,Собирать резюме,Task,Алексей_5,2025-09-17 19:58:47.262585,2025-09-19 09:11:47.262585,2233,,
7b1b5176-6823-4e17-9c49-ea1aef4e418e,VAC-1117,CAND-10117,РЕКРУТЕР,Скрининг,Task,Екатерина_2,2025-09-19 10:30:47.262585,2025-09-19 10:50:47.262585,20,rejected,не соотв. опыту
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_7,2025-09-25 12:41:47.262585,2025-09-25 13:14:47.262585,33,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Зарегистрировать в HCM,Service Task,Марина_5,2025-09-25 13:34:47.262585,2025-09-25 14:12:47.262585,38,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_1,2025-09-25 14:42:47.262585,2025-09-25 16:40:47.262585,118,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,РЕКРУТЕР,Собирать резюме,Task,Алексей_2,2025-09-25 17:40:47.262585,2025-09-27 14:12:47.262585,2672,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,РЕКРУТЕР,Скрининг,Task,Екатерина_2,2025-09-27 14:47:47.262585,2025-09-27 14:58:47.262585,11,passed,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_9,2025-09-27 17:58:47.262585,2025-09-27 18:20:47.262585,22,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_1,2025-09-27 18:59:47.262585,2025-09-27 20:10:47.262585,71,passed,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_9,2025-09-28 00:10:47.262585,2025-09-28 01:33:47.262585,83,passed,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_2,2025-09-28 03:42:47.262585,2025-09-28 08:02:47.262585,260,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_5,2025-09-28 08:22:47.262585,2025-09-28 08:43:47.262585,21,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_2,2025-09-28 08:48:47.262585,2025-09-28 08:58:47.262585,10,sent,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-09-28 08:58:47.262585,2025-10-02 08:58:47.262585,5760,timer_elapsed,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,SECURITY,Background Check,Call Activity,Служба_БД_9,2025-10-02 11:58:47.262585,2025-10-07 18:30:47.262585,7592,report_ready,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,SECURITY,Решение руководителя по BG,User Task,Сидоров_3,2025-10-07 20:30:47.262585,2025-10-08 03:36:47.262585,426,proceed_with_conditions,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,IT,Выдача оборудования,Task,IT_Specialist_4,2025-10-08 04:36:47.262585,2025-10-08 05:46:47.262585,70,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,IT,Создать доступы,Task,IT_Specialist_6,2025-10-08 06:16:47.262585,2025-10-08 09:42:47.262585,206,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,IT,HR/Training: Вводное обучение,Service Task,Наталья_1,2025-10-08 11:42:47.262585,2025-10-08 16:42:47.262585,300,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Назначить ментора,Task,Наталья_8,2025-10-08 17:42:47.262585,2025-10-08 18:34:47.262585,52,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Message: уведомить всех,Message,system,2025-10-08 18:54:47.262585,2025-10-08 18:59:47.262585,5,notified,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Обновить статус в HCM,Service Task,Наталья_2,2025-10-08 19:29:47.262585,2025-10-08 19:49:47.262585,20,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Payroll / учет,Service Task,Марина_2,2025-10-08 20:19:47.262585,2025-10-08 20:39:47.262585,20,,
7dcd11e3-8fa8-41ff-92df-4d93d8b9052c,VAC-1106,CAND-10106,HR,Закрыть вакансию на порталах,Service Task,Марина_2,2025-10-08 20:59:47.262585,2025-10-08 21:04:47.262585,5,,
7e04cfb6-b304-40f0-aeb8-6a9c12ca36e7,VAC-1048,CAND-10048,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_2,2025-10-15 19:38:47.262585,2025-10-15 19:56:47.262585,18,,
7e04cfb6-b304-40f0-aeb8-6a9c12ca36e7,VAC-1048,CAND-10048,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-10-15 20:16:47.262585,2025-10-15 20:40:47.262585,24,,
7e04cfb6-b304-40f0-aeb8-6a9c12ca36e7,VAC-1048,CAND-10048,РЕКРУТЕР,Разместить вакансию,Task,Алексей_9,2025-10-15 21:10:47.262585,2025-10-15 22:14:47.262585,64,,
7e04cfb6-b304-40f0-aeb8-6a9c12ca36e7,VAC-1048,CAND-10048,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-10-15 23:14:47.262585,2025-10-17 22:54:47.262585,2860,,
7e04cfb6-b304-40f0-aeb8-6a9c12ca36e7,VAC-1048,CAND-10048,РЕКРУТЕР,Скрининг,Task,Екатерина_1,2025-10-17 23:57:47.262585,2025-10-18 00:20:47.262585,23,rejected,не прошёл тест
7e521b9a-eead-4a35-bc28-c38d43325a72,VAC-1172,CAND-10172,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_8,2025-08-26 13:35:47.262585,2025-08-26 14:31:47.262585,56,,
7e521b9a-eead-4a35-bc28-c38d43325a72,VAC-1172,CAND-10172,HR,Зарегистрировать в HCM,Service Task,Наталья_9,2025-08-26 14:51:47.262585,2025-08-26 15:13:47.262585,22,,
7e521b9a-eead-4a35-bc28-c38d43325a72,VAC-1172,CAND-10172,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_8,2025-08-26 15:43:47.262585,2025-08-26 17:25:47.262585,102,,
7e521b9a-eead-4a35-bc28-c38d43325a72,VAC-1172,CAND-10172,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_1,2025-08-26 18:25:47.262585,2025-08-28 10:52:47.262585,2427,,
7e521b9a-eead-4a35-bc28-c38d43325a72,VAC-1172,CAND-10172,РЕКРУТЕР,Скрининг,Task,Алексей_6,2025-08-28 11:31:47.262585,2025-08-28 11:51:47.262585,20,rejected,не соотв. опыту
81db7572-020b-46d7-8ca3-a88a35aaf1a0,VAC-1072,CAND-10072,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_4,2025-10-06 17:42:47.262585,2025-10-06 18:32:47.262585,50,,
81db7572-020b-46d7-8ca3-a88a35aaf1a0,VAC-1072,CAND-10072,HR,Зарегистрировать в HCM,Service Task,Марина_3,2025-10-06 18:52:47.262585,2025-10-06 19:10:47.262585,18,,
81db7572-020b-46d7-8ca3-a88a35aaf1a0,VAC-1072,CAND-10072,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_7,2025-10-06 19:40:47.262585,2025-10-06 21:31:47.262585,111,,
81db7572-020b-46d7-8ca3-a88a35aaf1a0,VAC-1072,CAND-10072,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_8,2025-10-06 22:31:47.262585,2025-10-07 07:33:47.262585,542,,
81db7572-020b-46d7-8ca3-a88a35aaf1a0,VAC-1072,CAND-10072,РЕКРУТЕР,Скрининг,Task,Екатерина_9,2025-10-07 10:32:47.262585,2025-10-07 10:54:47.262585,22,rejected,не прошёл тест
839a35cd-d22d-4881-bd83-a275fd19744e,VAC-1116,CAND-10116,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_9,2025-09-14 15:57:47.262585,2025-09-14 16:25:47.262585,28,,
839a35cd-d22d-4881-bd83-a275fd19744e,VAC-1116,CAND-10116,HR,Зарегистрировать в HCM,Service Task,Марина_1,2025-09-14 16:45:47.262585,2025-09-14 17:10:47.262585,25,,
839a35cd-d22d-4881-bd83-a275fd19744e,VAC-1116,CAND-10116,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_6,2025-09-14 17:40:47.262585,2025-09-14 18:14:47.262585,34,,
839a35cd-d22d-4881-bd83-a275fd19744e,VAC-1116,CAND-10116,РЕКРУТЕР,Собирать резюме,Task,Алексей_4,2025-09-14 19:14:47.262585,2025-09-16 05:39:47.262585,2065,,
839a35cd-d22d-4881-bd83-a275fd19744e,VAC-1116,CAND-10116,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-09-16 06:19:47.262585,2025-09-16 06:50:47.262585,31,rejected,не соотв. опыту
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_6,2025-09-28 16:16:47.262585,2025-09-28 16:33:47.262585,17,,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,HR,Зарегистрировать в HCM,Service Task,Марина_7,2025-09-28 16:53:47.262585,2025-09-28 17:30:47.262585,37,,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,РЕКРУТЕР,Разместить вакансию,Task,Алексей_5,2025-09-28 18:00:47.262585,2025-09-28 19:52:47.262585,112,,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-09-28 20:52:47.262585,2025-09-30 17:51:47.262585,2699,,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,РЕКРУТЕР,Скрининг,Task,Екатерина_4,2025-09-30 18:47:47.262585,2025-09-30 19:15:47.262585,28,passed,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_2,2025-09-30 22:15:47.262585,2025-09-30 22:40:47.262585,25,,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_4,2025-09-30 23:47:47.262585,2025-10-01 00:46:47.262585,59,passed,
86c4795f-5347-4797-b57d-9889740c4910,VAC-1033,CAND-10033,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_9,2025-10-01 02:00:47.262585,2025-10-01 03:56:47.262585,116,rejected,недостаточно навыков
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_5,2025-09-22 20:34:47.262585,2025-09-22 20:48:47.262585,14,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR,Зарегистрировать в HCM,Service Task,Марина_6,2025-09-22 21:08:47.262585,2025-09-22 21:39:47.262585,31,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,РЕКРУТЕР,Разместить вакансию,Task,Алексей_5,2025-09-22 22:09:47.262585,2025-09-22 22:42:47.262585,33,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,РЕКРУТЕР,Собирать резюме,Task,Алексей_7,2025-09-22 23:42:47.262585,2025-09-24 06:05:47.262585,1823,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,РЕКРУТЕР,Скрининг,Task,Алексей_6,2025-09-24 08:45:47.262585,2025-09-24 09:17:47.262585,32,passed,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_2,2025-09-24 12:17:47.262585,2025-09-24 12:46:47.262585,29,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_1,2025-09-24 14:10:47.262585,2025-09-24 15:53:47.262585,103,passed,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_5,2025-09-24 19:53:47.262585,2025-09-24 20:43:47.262585,50,passed,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_3,2025-09-24 23:08:47.262585,2025-09-25 09:29:47.262585,621,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_6,2025-09-25 09:49:47.262585,2025-09-25 09:54:47.262585,5,,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_5,2025-09-25 09:59:47.262585,2025-09-25 10:09:47.262585,10,sent,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-09-25 10:09:47.262585,2025-09-27 10:09:47.262585,2880,timer_elapsed,
875f69bb-bcac-4fd8-a046-160322332505,VAC-1147,CAND-10147,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_1,2025-09-27 12:09:47.262585,2025-09-27 21:42:47.262585,573,rejected,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_5,2025-09-17 18:08:47.262585,2025-09-17 18:59:47.262585,51,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-09-17 19:19:47.262585,2025-09-17 19:37:47.262585,18,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-09-17 20:07:47.262585,2025-09-17 21:30:47.262585,83,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_4,2025-09-17 22:30:47.262585,2025-09-19 10:33:47.262585,2163,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,РЕКРУТЕР,Скрининг,Task,Дмитрий_1,2025-09-19 12:37:47.262585,2025-09-19 12:57:47.262585,20,passed,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-09-19 15:57:47.262585,2025-09-19 16:14:47.262585,17,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_5,2025-09-19 17:44:47.262585,2025-09-19 19:43:47.262585,119,passed,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_7,2025-09-19 23:43:47.262585,2025-09-20 00:47:47.262585,64,passed,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_9,2025-09-20 04:12:47.262585,2025-09-20 10:23:47.262585,371,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_5,2025-09-20 10:43:47.262585,2025-09-20 11:08:47.262585,25,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_8,2025-09-20 11:13:47.262585,2025-09-20 11:23:47.262585,10,sent,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-09-20 11:23:47.262585,2025-09-24 11:23:47.262585,5760,timer_elapsed,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,SECURITY,Background Check,Call Activity,Служба_БД_3,2025-09-24 14:23:47.262585,2025-10-06 15:27:47.262585,17344,report_ready,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,IT,Выдача оборудования,Task,IT_Specialist_3,2025-10-06 16:27:47.262585,2025-10-06 19:46:47.262585,199,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,IT,Создать доступы,Task,IT_Specialist_9,2025-10-06 20:16:47.262585,2025-10-06 23:04:47.262585,168,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,IT,HR/Training: Вводное обучение,Service Task,Наталья_1,2025-10-07 01:04:47.262585,2025-10-07 04:21:47.262585,197,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Назначить ментора,Task,Ольга_3,2025-10-07 05:21:47.262585,2025-10-07 05:52:47.262585,31,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Message: уведомить всех,Message,system,2025-10-07 06:12:47.262585,2025-10-07 06:17:47.262585,5,notified,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Обновить статус в HCM,Service Task,Марина_4,2025-10-07 06:47:47.262585,2025-10-07 07:07:47.262585,20,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Payroll / учет,Service Task,Наталья_3,2025-10-07 07:37:47.262585,2025-10-07 07:57:47.262585,20,,
8937bfff-6f51-4def-b121-1336fa89676c,VAC-1064,CAND-10064,HR,Закрыть вакансию на порталах,Service Task,Наталья_4,2025-10-07 08:17:47.262585,2025-10-07 08:22:47.262585,5,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_8,2025-09-30 16:15:47.262585,2025-09-30 17:06:47.262585,51,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,HR,Зарегистрировать в HCM,Service Task,Марина_9,2025-09-30 17:26:47.262585,2025-09-30 17:54:47.262585,28,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_8,2025-09-30 18:24:47.262585,2025-09-30 19:54:47.262585,90,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-09-30 20:54:47.262585,2025-10-01 21:39:47.262585,1485,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,РЕКРУТЕР,Скрининг,Task,Дмитрий_4,2025-10-01 23:27:47.262585,2025-10-01 23:42:47.262585,15,passed,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-10-02 02:42:47.262585,2025-10-02 03:01:47.262585,19,,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_9,2025-10-02 04:19:47.262585,2025-10-02 05:25:47.262585,66,passed,
8ac8cef3-1956-4921-8651-9eea89b5f3ad,VAC-1183,CAND-10183,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_3,2025-10-02 06:21:47.262585,2025-10-02 07:29:47.262585,68,rejected,недостаточно навыков
8ada5aab-a718-46a1-9776-86e71e93e05d,VAC-1098,CAND-10098,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_5,2025-10-06 18:10:47.262585,2025-10-06 18:35:47.262585,25,,
8ada5aab-a718-46a1-9776-86e71e93e05d,VAC-1098,CAND-10098,HR,Зарегистрировать в HCM,Service Task,Ольга_1,2025-10-06 18:55:47.262585,2025-10-06 19:07:47.262585,12,,
8ada5aab-a718-46a1-9776-86e71e93e05d,VAC-1098,CAND-10098,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_9,2025-10-06 19:37:47.262585,2025-10-06 21:01:47.262585,84,,
8ada5aab-a718-46a1-9776-86e71e93e05d,VAC-1098,CAND-10098,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-10-06 22:01:47.262585,2025-10-08 17:01:47.262585,2580,,
8ada5aab-a718-46a1-9776-86e71e93e05d,VAC-1098,CAND-10098,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-10-08 18:01:47.262585,2025-10-08 18:41:47.262585,40,rejected,не соотв. опыту
8cd59051-7a0e-4aa6-b83f-e73bc2a65288,VAC-1077,CAND-10077,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_9,2025-10-15 11:22:47.262585,2025-10-15 12:18:47.262585,56,,
8cd59051-7a0e-4aa6-b83f-e73bc2a65288,VAC-1077,CAND-10077,HR,Зарегистрировать в HCM,Service Task,Ольга_2,2025-10-15 12:38:47.262585,2025-10-15 12:54:47.262585,16,,
8cd59051-7a0e-4aa6-b83f-e73bc2a65288,VAC-1077,CAND-10077,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_4,2025-10-15 13:24:47.262585,2025-10-15 15:18:47.262585,114,,
8cd59051-7a0e-4aa6-b83f-e73bc2a65288,VAC-1077,CAND-10077,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-10-15 16:18:47.262585,2025-10-16 16:37:47.262585,1459,,
8cd59051-7a0e-4aa6-b83f-e73bc2a65288,VAC-1077,CAND-10077,РЕКРУТЕР,Скрининг,Task,Алексей_8,2025-10-16 18:14:47.262585,2025-10-16 18:35:47.262585,21,rejected,не соотв. опыту
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_5,2025-08-31 16:04:47.262585,2025-08-31 16:43:47.262585,39,,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-08-31 17:03:47.262585,2025-08-31 17:37:47.262585,34,,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,РЕКРУТЕР,Разместить вакансию,Task,Алексей_7,2025-08-31 18:07:47.262585,2025-08-31 19:32:47.262585,85,,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_9,2025-08-31 20:32:47.262585,2025-09-01 07:50:47.262585,678,,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,РЕКРУТЕР,Скрининг,Task,Дмитрий_9,2025-09-01 08:38:47.262585,2025-09-01 09:13:47.262585,35,passed,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_4,2025-09-01 12:13:47.262585,2025-09-01 12:41:47.262585,28,,
8ce9203c-1ff3-4e99-bb53-19276a6c786a,VAC-1161,CAND-10161,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_2,2025-09-01 14:11:47.262585,2025-09-01 15:16:47.262585,65,rejected,поведенческий
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-20 13:15:47.262585,2025-09-20 14:01:47.262585,46,,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,HR,Зарегистрировать в HCM,Service Task,Марина_9,2025-09-20 14:21:47.262585,2025-09-20 14:33:47.262585,12,,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,РЕКРУТЕР,Разместить вакансию,Task,Алексей_3,2025-09-20 15:03:47.262585,2025-09-20 16:55:47.262585,112,,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,РЕКРУТЕР,Собирать резюме,Task,Алексей_1,2025-09-20 17:55:47.262585,2025-09-21 19:35:47.262585,1540,,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-09-21 21:26:47.262585,2025-09-21 22:04:47.262585,38,passed,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_5,2025-09-22 01:04:47.262585,2025-09-22 01:37:47.262585,33,,
8ed57c1b-83f8-4769-9657-d5df3e1546eb,VAC-1149,CAND-10149,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_5,2025-09-22 02:21:47.262585,2025-09-22 03:19:47.262585,58,passed,
